year,organisation_code,organisation,departmental_group,orgsort,qsort,theme,measure,label,value
2019,DFE0000,Department for Education,Education,29,71,FI,C01_1,I want to leave [my organisation] as soon as possible,0.04
2019,DFE0000,Department for Education,Education,29,72,FI,C01_2,I want to leave [my organisation] within the next 12 months,0.12
2019,DFE0000,Department for Education,Education,29,73,FI,C01_3,I want to stay working for [my organisation] for at least the next year,0.36
2019,DFE0000,Department for Education,Education,29,74,FI,C01_4,I want to stay working for [my organisation] for at least the next three years,0.48
2019,DFE0000,Department for Education,Education,29,75,CS,D01,Are you aware of the Civil Service Code?,0.94
2019,DFE0000,Department for Education,Education,29,76,CS,D02,Are you aware of how to raise a concern under the Civil Service Code?,0.66
2019,DFE0000,Department for Education,Education,29,77,CS,D03,Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly?,0.78
2019,DFE0000,Department for Education,Education,29,78,DS,E01_YES,"Have you been discriminated against at work, in the past 12 months?",0.1
2019,DFE0000,Department for Education,Education,29,101,BH,E03_YES,"Have you been bullied or harassed at work, in the past 12 months?",0.09
2019,DFE0000,Department for Education,Education,29,132,BH,E05_YES,Did you report your experience of bullying and/or harassment?,0.48
2019,DFE0000,Department for Education,Education,29,144,BH,E06_A_YES,Appropriate action was taken to address the behaviour I experienced,0.15
2019,DFE0000,Department for Education,Education,29,145,BH,E06_B_YES,The bullying and/or harassment has stopped,0.44
2019,DFE0000,Department for Education,Education,29,146,BH,E06_C_YES,The culture in my area allows this kind of behaviour to continue,0.46
2019,DFE0000,Department for Education,Education,29,147,BH,E06_D_YES,I felt like I was punished for reporting the incident,0.15
2019,DFE0000,Department for Education,Education,29,148,BH,E06_E_YES,I moved to another team or role to avoid the behaviour,0.35
2019,DFE0000,Department for Education,Education,29,159,WB,W01,"Overall, how satisfied are you with your life nowadays?",0.71
2019,DFE0000,Department for Education,Education,29,160,WB,W02,"Overall, to what extent do you feel the things you do in your life are worthwhile?",0.74
2019,DFE0000,Department for Education,Education,29,161,WB,W03,"Overall, how happy did you feel yesterday?",0.64
2019,DFE0000,Department for Education,Education,29,162,WB,W04,"Overall, how anxious did you feel yesterday?",0.32
2019,DFE0000,Department for Education,Education,29,163,WB,HSE_INDEX,Proxy Stress Index (higher score = higher stress),0.25
2019,DFE0000,Department for Education,Education,29,164,WB,PERMA_INDEX,PERMA Index (higher score = high flourishing),0.75
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,0,SUMMARY,RR,Response rate,0.76
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,1,SUMMARY,EES,Employee engagement index,0.63
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,2,SUMMARY,MW,My work theme score,0.77
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,3,SUMMARY,OP,Organisational objectives and purpose theme score,0.79
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,4,SUMMARY,LM,My manager theme score,0.7
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,5,SUMMARY,MT,My team theme score,0.84
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,6,SUMMARY,LD,Learning and development theme score,0.57
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,7,SUMMARY,IF,Inclusion and fair treatment theme score,0.81
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,8,SUMMARY,RW,Resources and workload theme score,0.68
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,9,SUMMARY,PB,Pay and benefits theme score,0.33
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,10,SUMMARY,LC,Leadership and managing change theme score,0.47
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,11,MW,B01,I am interested in my work,0.9
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,12,MW,B02,I am sufficiently challenged by my work,0.8
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,13,MW,B03,My work gives me a sense of personal accomplishment,0.74
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,14,MW,B04,I feel involved in the decisions that affect my work,0.59
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,15,MW,B05,I have a choice in deciding how I do my work,0.83
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,16,OP,B06,I have a clear understanding of [my organisation's] objectives,0.79
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,17,OP,B07,I understand how my work contributes to [my organisation's] objectives,0.8
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,18,LM,B08,My manager motivates me to be more effective in my job,0.71
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,19,LM,B09,My manager is considerate of my life outside work,0.88
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,20,LM,B10,My manager is open to my ideas,0.86
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,21,LM,B11,My manager helps me to understand how I contribute to [my organisation's] objectives,0.63
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,22,LM,B12,"Overall, I have confidence in the decisions made by my manager",0.78
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,23,LM,B13,My manager recognises when I have done my job well,0.82
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,24,LM,B14,I receive regular feedback on my performance,0.64
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,25,LM,B15,The feedback I receive helps me to improve my performance,0.62
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,26,LM,B16,I think that my performance is evaluated fairly,0.67
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,27,LM,B17,Poor performance is dealt with effectively in my team,0.37
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,28,MT,B18,The people in my team can be relied upon to help when things get difficult in my job,0.87
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,29,MT,B19,The people in my team work together to find ways to improve the service we provide,0.85
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,30,MT,B20,The people in my team are encouraged to come up with new and better ways of doing things,0.8
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,31,LD,B21,I am able to access the right learning and development opportunities when I need to,0.64
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,32,LD,B22,Learning and development activities I have completed in the past 12 months have helped to improve my performance,0.54
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,33,LD,B23,There are opportunities for me to develop my career in [my organisation],0.58
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,34,LD,B24,Learning and development activities I have completed while working for [my organisation] are helping me to develop my career,0.5
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,35,IF,B25,I am treated fairly at work,0.84
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,36,IF,B26,I am treated with respect by the people I work with,0.88
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,37,IF,B27,I feel valued for the work I do,0.71
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,38,IF,B28,"I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc)",0.8
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,39,RW,B29,I get the information I need to do my job well,0.66
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,40,RW,B30,I have clear work objectives,0.67
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,41,RW,B31,I have the skills I need to do my job effectively,0.87
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,42,RW,B32,I have the tools I need to do my job effectively,0.63
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,43,RW,B33,I have an acceptable workload,0.58
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,44,RW,B34,I achieve a good balance between my work life and my private life,0.69
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,45,PB,B35,I feel that my pay adequately reflects my performance,0.34
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,46,PB,B36,I am satisfied with the total benefits package,0.38
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,47,PB,B37,Compared to people doing a similar job in other organisations I feel my pay is reasonable,0.28
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,48,LC,B38,[Senior managers] in [my organisation] are sufficiently visible,0.62
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,49,LC,B39,I believe the actions of [senior managers] are consistent with [my organisation's] values,0.57
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,50,LC,B40,I believe that [the board has] a clear vision for the future of [my organisation],0.34
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,51,LC,B41,"Overall, I have confidence in the decisions made by [my organisation's senior managers]",0.53
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,52,LC,B42,I feel that change is managed well in [my organisation],0.34
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,53,LC,B43,When changes are made in [my organisation] they are usually for the better,0.3
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,54,LC,B44,[My organisation] keeps me informed about matters that affect me,0.6
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,55,LC,B45,I have the opportunity to contribute my views before decisions are made that affect me,0.38
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,56,LC,B46,I think it is safe to challenge the way things are done in [my organisation],0.52
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,57,EE,B47,I am proud when I tell others I am part of [my organisation],0.67
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,58,EE,B48,I would recommend [my organisation] as a great place to work,0.64
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,59,EE,B49,I feel a strong personal attachment to [my organisation],0.48
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,60,EE,B50,[My organisation] inspires me to do the best in my job,0.5
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,61,EE,B51,[My organisation] motivates me to help it achieve its objectives,0.48
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,62,TA,B52,I believe that [senior managers] in [my organisation] will take action on the results from this survey,0.48
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,63,TA,B53,"Where I work, I think effective action has been taken on the results of the last survey",0.3
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,64,OC,B54,I am trusted to carry out my job effectively,0.9
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,65,OC,B55,"I believe I would be supported if I try a new idea, even if it may not work",0.77
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,66,OC,B56,"In [my organisation], people are encouraged to speak up when they identify a serious policy or delivery risk",0.73
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,67,OC,B57,I feel able to challenge inappropriate behaviour in the workplace,0.71
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,68,OC,B58,My organisation is committed to creating a diverse and inclusive workplace,0.79
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,69,VL,B59,I am aware of the Civil Service vision for 'A Brilliant Civil Service',0.68
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,70,VL,B60,Managers in my Area/Directorate/Division actively role model the behaviours set out in the Civil Service Leadership Statement,0.71
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,71,FI,C01_1,I want to leave [my organisation] as soon as possible,0.07
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,72,FI,C01_2,I want to leave [my organisation] within the next 12 months,0.18
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,73,FI,C01_3,I want to stay working for [my organisation] for at least the next year,0.41
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,74,FI,C01_4,I want to stay working for [my organisation] for at least the next three years,0.35
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,75,CS,D01,Are you aware of the Civil Service Code?,0.94
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,76,CS,D02,Are you aware of how to raise a concern under the Civil Service Code?,0.61
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,77,CS,D03,Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly?,0.74
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,78,DS,E01_YES,"Have you been discriminated against at work, in the past 12 months?",0.12
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,101,BH,E03_YES,"Have you been bullied or harassed at work, in the past 12 months?",0.11
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,132,BH,E05_YES,Did you report your experience of bullying and/or harassment?,0.51
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,144,BH,E06_A_YES,Appropriate action was taken to address the behaviour I experienced,0.16
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,145,BH,E06_B_YES,The bullying and/or harassment has stopped,0.45
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,146,BH,E06_C_YES,The culture in my area allows this kind of behaviour to continue,0.5
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,147,BH,E06_D_YES,I felt like I was punished for reporting the incident,0.17
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,148,BH,E06_E_YES,I moved to another team or role to avoid the behaviour,0.34
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,159,WB,W01,"Overall, how satisfied are you with your life nowadays?",0.66
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,160,WB,W02,"Overall, to what extent do you feel the things you do in your life are worthwhile?",0.71
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,161,WB,W03,"Overall, how happy did you feel yesterday?",0.61
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,162,WB,W04,"Overall, how anxious did you feel yesterday?",NA
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,163,WB,HSE_INDEX,Proxy Stress Index (higher score = higher stress),0.29
2019,DEFRA0000,"Department for Environment, Food and Rural Affairs","Environment, Food and Rural Affairs",30,164,WB,PERMA_INDEX,PERMA Index (higher score = high flourishing),0.73
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,0,SUMMARY,RR,Response rate,0.58
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,1,SUMMARY,EES,Employee engagement index,0.55
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,2,SUMMARY,MW,My work theme score,0.7
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,3,SUMMARY,OP,Organisational objectives and purpose theme score,0.76
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,4,SUMMARY,LM,My manager theme score,0.65
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,5,SUMMARY,MT,My team theme score,0.76
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,6,SUMMARY,LD,Learning and development theme score,0.45
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,7,SUMMARY,IF,Inclusion and fair treatment theme score,0.72
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,8,SUMMARY,RW,Resources and workload theme score,0.66
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,9,SUMMARY,PB,Pay and benefits theme score,0.24
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,10,SUMMARY,LC,Leadership and managing change theme score,0.33
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,11,MW,B01,I am interested in my work,0.88
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,12,MW,B02,I am sufficiently challenged by my work,0.76
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,13,MW,B03,My work gives me a sense of personal accomplishment,0.71
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,14,MW,B04,I feel involved in the decisions that affect my work,0.45
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,15,MW,B05,I have a choice in deciding how I do my work,0.69
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,16,OP,B06,I have a clear understanding of [my organisation's] objectives,0.73
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,17,OP,B07,I understand how my work contributes to [my organisation's] objectives,0.79
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,18,LM,B08,My manager motivates me to be more effective in my job,0.63
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,19,LM,B09,My manager is considerate of my life outside work,0.83
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,20,LM,B10,My manager is open to my ideas,0.8
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,21,LM,B11,My manager helps me to understand how I contribute to [my organisation's] objectives,0.61
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,22,LM,B12,"Overall, I have confidence in the decisions made by my manager",0.69
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,23,LM,B13,My manager recognises when I have done my job well,0.76
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,24,LM,B14,I receive regular feedback on my performance,0.65
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,25,LM,B15,The feedback I receive helps me to improve my performance,0.58
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,26,LM,B16,I think that my performance is evaluated fairly,0.62
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,27,LM,B17,Poor performance is dealt with effectively in my team,0.35
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,28,MT,B18,The people in my team can be relied upon to help when things get difficult in my job,0.82
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,29,MT,B19,The people in my team work together to find ways to improve the service we provide,0.77
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,30,MT,B20,The people in my team are encouraged to come up with new and better ways of doing things,0.69
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,31,LD,B21,I am able to access the right learning and development opportunities when I need to,0.58
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,32,LD,B22,Learning and development activities I have completed in the past 12 months have helped to improve my performance,0.49
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,33,LD,B23,There are opportunities for me to develop my career in [my organisation],0.37
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,34,LD,B24,Learning and development activities I have completed while working for [my organisation] are helping me to develop my career,0.37
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,35,IF,B25,I am treated fairly at work,0.75
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,36,IF,B26,I am treated with respect by the people I work with,0.81
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,37,IF,B27,I feel valued for the work I do,0.6
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,38,IF,B28,"I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc)",0.72
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,39,RW,B29,I get the information I need to do my job well,0.62
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,40,RW,B30,I have clear work objectives,0.7
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,41,RW,B31,I have the skills I need to do my job effectively,0.85
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,42,RW,B32,I have the tools I need to do my job effectively,0.6
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,43,RW,B33,I have an acceptable workload,0.54
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,44,RW,B34,I achieve a good balance between my work life and my private life,0.67
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,45,PB,B35,I feel that my pay adequately reflects my performance,0.22
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,46,PB,B36,I am satisfied with the total benefits package,0.31
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,47,PB,B37,Compared to people doing a similar job in other organisations I feel my pay is reasonable,0.21
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,48,LC,B38,[Senior managers] in [my organisation] are sufficiently visible,0.44
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,49,LC,B39,I believe the actions of [senior managers] are consistent with [my organisation's] values,0.43
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,50,LC,B40,I believe that [the board has] a clear vision for the future of [my organisation],0.27
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,51,LC,B41,"Overall, I have confidence in the decisions made by [my organisation's senior managers]",0.33
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,52,LC,B42,I feel that change is managed well in [my organisation],0.21
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,53,LC,B43,When changes are made in [my organisation] they are usually for the better,0.17
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,54,LC,B44,[My organisation] keeps me informed about matters that affect me,0.45
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,55,LC,B45,I have the opportunity to contribute my views before decisions are made that affect me,0.26
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,56,LC,B46,I think it is safe to challenge the way things are done in [my organisation],0.4
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,57,EE,B47,I am proud when I tell others I am part of [my organisation],0.49
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,58,EE,B48,I would recommend [my organisation] as a great place to work,0.39
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,59,EE,B49,I feel a strong personal attachment to [my organisation],0.43
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,60,EE,B50,[My organisation] inspires me to do the best in my job,0.38
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,61,EE,B51,[My organisation] motivates me to help it achieve its objectives,0.36
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,62,TA,B52,I believe that [senior managers] in [my organisation] will take action on the results from this survey,0.3
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,63,TA,B53,"Where I work, I think effective action has been taken on the results of the last survey",0.23
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,64,OC,B54,I am trusted to carry out my job effectively,0.87
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,65,OC,B55,"I believe I would be supported if I try a new idea, even if it may not work",0.64
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,66,OC,B56,"In [my organisation], people are encouraged to speak up when they identify a serious policy or delivery risk",0.66
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,67,OC,B57,I feel able to challenge inappropriate behaviour in the workplace,0.62
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,68,OC,B58,My organisation is committed to creating a diverse and inclusive workplace,0.69
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,69,VL,B59,I am aware of the Civil Service vision for 'A Brilliant Civil Service',0.56
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,70,VL,B60,Managers in my Area/Directorate/Division actively role model the behaviours set out in the Civil Service Leadership Statement,0.56
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,71,FI,C01_1,I want to leave [my organisation] as soon as possible,0.1
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,72,FI,C01_2,I want to leave [my organisation] within the next 12 months,0.15
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,73,FI,C01_3,I want to stay working for [my organisation] for at least the next year,0.3
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,74,FI,C01_4,I want to stay working for [my organisation] for at least the next three years,0.44
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,75,CS,D01,Are you aware of the Civil Service Code?,0.95
2019,APHA0000,Animal and Plant Health Agency,"Environment, Food and Rural Affairs",31,76,CS,D02,Are you aware of how to raise a concern under the Civil Service Code?,0.72
